productId,productName,stockCode,stockUnit,createdDate,releaseDate,productJson,productStateId,barcode,flagStockOption,stockLimitId,productSizeId,description,shortDescription,flagPriceOption,productContent,productTypeId,metaId,importName,taxId,serialNo,productBranchId,companyId,productId.1,stokQuantity,taxTotal,itemPrice,regularPrice,saleFlag,oldPrice,flagStockManage,saleTag,flagStockOnline,flagOnStock,flagActive,flagLock,currencyId,purchasePrice
239801,ÇİFTLİK YOGURT 1 KG,8694580150395,1,"2024/07/06 17:58:48,663","2024/07/06 17:58:48,663",,3,8694580150395,False,69721,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240568,2251,239801,0.0,0.0,10,10,False,10,True,,,False,,,1,
239800,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,653","2024/07/06 17:58:48,653",,3,8694580140075,False,69720,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240567,2251,239800,0.0,0.0,10,10,False,10,True,,,False,,,1,
239799,ZUBİZ BİRA 50 CL CAM,8690131923799,1,"2024/07/06 17:58:48,647","2024/07/06 17:58:48,647",,3,8690131923799,False,69719,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240566,2251,239799,0.0,0.0,10,10,False,10,True,,,False,,,1,
239798,ÇİFTLİK YOGURT 500 GR,8694580150388,1,"2024/07/06 17:58:48,637","2024/07/06 17:58:48,637",,3,8694580150388,False,69718,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240565,2251,239798,0.0,0.0,10,10,False,10,True,,,False,,,1,
239797,VİVİDENT KLASİK NANELİ,80959600,1,"2024/07/06 17:58:48,627","2024/07/06 17:58:48,627",,3,80959600,False,69717,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240564,2251,239797,0.0,0.0,8,8,False,8,True,,,False,,,1,
239796,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,617","2024/07/06 17:58:48,617",,3,8694579276200,False,69716,,,,,,1,,ALPA SÜT 1 LİTRE,,,240563,2251,239796,0.0,0.0,15,15,False,15,True,,,False,,,1,
239795,ÇİFTLİK YOGURT 1 KG,8694580150395,1,"2024/07/06 17:58:48,607","2024/07/06 17:58:48,607",,3,8694580150395,False,69715,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240562,2251,239795,0.0,0.0,15,15,False,15,True,,,False,,,1,
239794,ZUBİZ BİRA 50 CL CAM,8690131923799,1,"2024/07/06 17:58:48,593","2024/07/06 17:58:48,593",,3,8690131923799,False,69714,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240561,2251,239794,0.0,0.0,20,20,False,20,True,,,False,,,1,
239793,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,573","2024/07/06 17:58:48,573",,3,8694579276200,False,69713,,,,,,1,,ALPA SÜT 1 LİTRE,,,240560,2251,239793,0.0,0.0,10,10,False,10,True,,,False,,,1,
239792,VİVİDENT PROSAFT NANE,86805999,1,"2024/07/06 17:58:48,557","2024/07/06 17:58:48,557",,3,86805999,False,69712,,,,,,1,,VİVİDENT PROSAFT NANE,,,240559,2251,239792,0.0,0.0,14,14,False,14,True,,,False,,,1,
239791,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,543","2024/07/06 17:58:48,543",,3,8694579276200,False,69711,,,,,,1,,ALPA SÜT 1 LİTRE,,,240558,2251,239791,0.0,0.0,20,20,False,20,True,,,False,,,1,
239790,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,527","2024/07/06 17:58:48,527",,3,8694580140075,False,69710,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240557,2251,239790,0.0,0.0,10,10,False,10,True,,,False,,,1,
239789,VİVİDENT KLASİK NANELİ,80959600,1,"2024/07/06 17:58:48,517","2024/07/06 17:58:48,517",,3,80959600,False,69709,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240556,2251,239789,0.0,0.0,8,8,False,8,True,,,False,,,1,
239788,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,493","2024/07/06 17:58:48,493",,3,8694580140075,False,69708,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240555,2251,239788,0.0,0.0,12,12,False,12,True,,,False,,,1,
239787,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,483","2024/07/06 17:58:48,483",,3,8694579276200,False,69707,,,,,,1,,ALPA SÜT 1 LİTRE,,,240554,2251,239787,0.0,0.0,14,14,False,14,True,,,False,,,1,
239786,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,473","2024/07/06 17:58:48,473",,3,8694579276200,False,69706,,,,,,1,,ALPA SÜT 1 LİTRE,,,240553,2251,239786,0.0,0.0,10,10,False,10,True,,,False,,,1,
239785,VİVİDENT ALOE VERA,80763455,1,"2024/07/06 17:58:48,457","2024/07/06 17:58:48,457",,3,80763455,False,69705,,,,,,1,,VİVİDENT ALOE VERA,,,240552,2251,239785,0.0,0.0,18,18,False,18,True,,,False,,,1,
239784,VİVİDENT ALOE VERA,80763455,1,"2024/07/06 17:58:48,443","2024/07/06 17:58:48,443",,3,80763455,False,69704,,,,,,1,,VİVİDENT ALOE VERA,,,240551,2251,239784,0.0,0.0,15,15,False,15,True,,,False,,,1,
239783,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,437","2024/07/06 17:58:48,437",,3,8694580140075,False,69703,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240550,2251,239783,0.0,0.0,10,10,False,10,True,,,False,,,1,
239782,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,427","2024/07/06 17:58:48,427",,3,8694579276200,False,69702,,,,,,1,,ALPA SÜT 1 LİTRE,,,240549,2251,239782,0.0,0.0,10,10,False,10,True,,,False,,,1,
239781,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,417","2024/07/06 17:58:48,417",,3,8694579276200,False,69701,,,,,,1,,ALPA SÜT 1 LİTRE,,,240548,2251,239781,0.0,0.0,12,12,False,12,True,,,False,,,1,
239780,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,407","2024/07/06 17:58:48,407",,3,8694580140075,False,69700,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240547,2251,239780,0.0,0.0,12,12,False,12,True,,,False,,,1,
239779,VİVİDENT KLASİK NANELİ,80959600,1,"2024/07/06 17:58:48,393","2024/07/06 17:58:48,393",,3,80959600,False,69699,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240546,2251,239779,0.0,0.0,8,8,False,8,True,,,False,,,1,
239778,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,387","2024/07/06 17:58:48,387",,3,8694580140075,False,69698,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240545,2251,239778,0.0,0.0,10,10,False,10,True,,,False,,,1,
239777,ÇİFTLİK YOGURT 500 GR,8694580150388,1,"2024/07/06 17:58:48,373","2024/07/06 17:58:48,373",,3,8694580150388,False,69697,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240544,2251,239777,0.0,0.0,10,10,False,10,True,,,False,,,1,
239776,VİVİDENT PROSAFT NANE,86805999,1,"2024/07/06 17:58:48,363","2024/07/06 17:58:48,363",,3,86805999,False,69696,,,,,,1,,VİVİDENT PROSAFT NANE,,,240543,2251,239776,0.0,0.0,12,12,False,12,True,,,False,,,1,
239775,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,347","2024/07/06 17:58:48,347",,3,8694579276200,False,69695,,,,,,1,,ALPA SÜT 1 LİTRE,,,240542,2251,239775,0.0,0.0,10,10,False,10,True,,,False,,,1,
239774,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,337","2024/07/06 17:58:48,337",,3,8694579276200,False,69694,,,,,,1,,ALPA SÜT 1 LİTRE,,,240541,2251,239774,0.0,0.0,14,14,False,14,True,,,False,,,1,
239773,ALPA SÜT 1 LİTRE,8694579276200,1,"2024/07/06 17:58:48,327","2024/07/06 17:58:48,327",,3,8694579276200,False,69693,,,,,,1,,ALPA SÜT 1 LİTRE,,,240540,2251,239773,0.0,0.0,15,15,False,15,True,,,False,,,1,
239772,DİYARBEKİR SÜT 1 LİTRE,8694580140075,1,"2024/07/06 17:58:48,317","2024/07/06 17:58:48,317",,3,8694580140075,False,69692,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240539,2251,239772,0.0,0.0,20,20,False,20,True,,,False,,,1,
239771,VİVİDENT KLASİK NANELİ,80959600,1,"2024/07/06 17:58:48,307","2024/07/06 17:58:48,307",,3,80959600,False,69691,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240538,2251,239771,0.0,0.0,8,8,False,8,True,,,False,,,1,
239770,VİVİDENT KLASİK NANELİ,80959600,1,"2024/07/06 17:58:48,297","2024/07/06 17:58:48,297",,3,80959600,False,69690,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240537,2251,239770,0.0,0.0,8,8,False,8,True,,,False,,,1,
239813,VİVİDENT PROSAFT NANEZU5TF,86805999,1,"2024/07/06 17:58:48,773","2024/07/06 17:58:48,773",,3,86805999,False,69733,,,,,,1,,VİVİDENT PROSAFT NANE,,,240580,2251,239813,0.0,0.0,12,12,False,12,True,,,False,,,1,
239847,VİVİDENT PROSAFT NANE2AQX6,86805999,1,"2024/07/06 18:04:05,963","2024/07/06 18:04:05,963",,3,86805999,False,69767,,,,,,1,,VİVİDENT PROSAFT NANE,,,240614,2251,239847,0.0,0.0,20,20,False,20,True,,,False,,,1,
239801,ÇİFTLİK YOGURT 1 KGA27R4,8694580150395,1,"2024/07/06 17:58:48,663","2024/07/06 17:58:48,663",,3,8694580150395,False,69721,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240568,2251,239801,0.0,0.0,10,10,False,10,True,,,False,,,1,
239883,VİVİDENT BOX SPEARMINT*V932Z,80593874,1,"2024/07/06 21:50:48,277","2024/07/06 22:01:27,827",,3,80593874,False,69803,,,,,,1,,VİVİDENT BOX SPEARMINT*,,,240650,2251,239883,18.0,0.0,25,25,False,25,True,,,False,,,1,
239807,ZUBİZ BİRA 33 CL CAM2Y9I1,8690131923775,1,"2024/07/06 17:58:48,717","2024/07/06 17:58:48,717",,3,8690131923775,False,69727,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240574,2251,239807,0.0,0.0,15,15,False,15,True,,,False,,,1,
239798,ÇİFTLİK YOGURT 500 GRYHPBT,8694580150388,1,"2024/07/06 17:58:48,637","2024/07/06 17:58:48,637",,3,8694580150388,False,69718,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240565,2251,239798,0.0,0.0,10,10,False,10,True,,,False,,,1,
239817,ZUBİZ BİRA 33 CL CAMNS8YE,8690131923775,1,"2024/07/06 17:58:48,827","2024/07/06 17:58:48,827",,3,8690131923775,False,69737,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240584,2251,239817,0.0,0.0,12,12,False,12,True,,,False,,,1,
239839,ZUBİZ GELİBOLU 33 CL CAMSMMGZ,8690131923775,1,"2024/07/06 18:00:54,983","2024/07/06 18:00:54,983",,3,8690131923775,False,69759,,,,,,1,,ZUBİZ GELİBOLU 33 CL CAM,,,240606,2251,239839,0.0,0.0,12,12,False,12,True,,,False,,,1,
239814,ALPA SÜT 1 LİTREE9GAA,8694579276200,1,"2024/07/06 17:58:48,787","2024/07/06 17:58:48,787",,3,8694579276200,False,69734,,,,,,1,,ALPA SÜT 1 LİTRE,,,240581,2251,239814,0.0,0.0,14,14,False,14,True,,,False,,,1,
239777,ÇİFTLİK YOGURT 500 GRY9I2M,8694580150388,1,"2024/07/06 17:58:48,373","2024/07/06 17:58:48,373",,3,8694580150388,False,69697,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240544,2251,239777,0.0,0.0,10,10,False,10,True,,,False,,,1,
239833,ÇİFTLİK YOGURT 500 GRFAGIY,8694580150388,1,"2024/07/06 17:59:32,667","2024/07/06 17:59:32,667",,3,8694580150388,False,69753,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240600,2251,239833,0.0,0.0,15,15,False,15,True,,,False,,,1,
239819,DİYARBEKİR SÜT 1 LİTREOLFDU,8694580140075,1,"2024/07/06 17:58:48,847","2024/07/06 17:58:48,847",,3,8694580140075,False,69739,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240586,2251,239819,0.0,0.0,10,10,False,10,True,,,False,,,1,
239810,ÇİFTLİK SÜT 1 LİTREOO5CV,8694580150357,1,"2024/07/06 17:58:48,733","2024/07/06 17:58:48,733",,3,8694580150357,False,69730,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240577,2251,239810,0.0,0.0,17,17,False,17,True,,,False,,,1,
239836,DİYARBEKİR SÜT 1 LİTREP5WAN,8694580140075,1,"2024/07/06 18:00:54,957","2024/07/06 18:00:54,957",,3,8694580140075,False,69756,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240603,2251,239836,0.0,0.0,20,20,False,20,True,,,False,,,1,
239780,DİYARBEKİR SÜT 1 LİTRE9T3V3,8694580140075,1,"2024/07/06 17:58:48,407","2024/07/06 17:58:48,407",,3,8694580140075,False,69700,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240547,2251,239780,0.0,0.0,12,12,False,12,True,,,False,,,1,
239876,ALPA SÜT 1 LİTREGV0OK,8694579276200,1,"2024/07/06 20:47:14,047","2024/07/06 21:12:33,737",,3,8694579276200,False,69796,,,,,,1,,ALPA SÜT 1 LİTRE,,,240643,2251,239876,0.0,0.0,16,16,False,16,True,,,False,,,1,
239812,ÇİFTLİK YOGURT 500 GR4IGBE,8694580150388,1,"2024/07/06 17:58:48,757","2024/07/06 17:58:48,757",,3,8694580150388,False,69732,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240579,2251,239812,0.0,0.0,10,10,False,10,True,,,False,,,1,
239853,VİVİDENT ALOE VERANT6P6,80763455,1,"2024/07/06 18:12:36,870","2024/07/06 18:12:36,870",,3,80763455,False,69773,,,,,,1,,VİVİDENT ALOE VERA,,,240620,2251,239853,0.0,0.0,10,10,False,10,True,,,False,,,1,
239841,ZUBİZ BİRA 33 CL CAM69UNO,8690131923775,1,"2024/07/06 18:01:53,803","2024/07/06 18:01:53,803",,3,8690131923775,False,69761,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240608,2251,239841,0.0,0.0,12,12,False,12,True,,,False,,,1,
239806,ALPA SÜT 1 LİTRE65GB8,8694579276200,1,"2024/07/06 17:58:48,707","2024/07/06 17:58:48,707",,3,8694579276200,False,69726,,,,,,1,,ALPA SÜT 1 LİTRE,,,240573,2251,239806,0.0,0.0,10,10,False,10,True,,,False,,,1,
239836,DİYARBEKİR SÜT 1 LİTREE5Z0Y,8694580140075,1,"2024/07/06 18:00:54,957","2024/07/06 18:00:54,957",,3,8694580140075,False,69756,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240603,2251,239836,0.0,0.0,20,20,False,20,True,,,False,,,1,
239806,ALPA SÜT 1 LİTREGV2F6,8694579276200,1,"2024/07/06 17:58:48,707","2024/07/06 17:58:48,707",,3,8694579276200,False,69726,,,,,,1,,ALPA SÜT 1 LİTRE,,,240573,2251,239806,0.0,0.0,10,10,False,10,True,,,False,,,1,
239837,VİVİDENT KLASİK NANELİKX5OL,80959600,1,"2024/07/06 18:00:54,967","2024/07/06 18:00:54,967",,3,80959600,False,69757,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240604,2251,239837,0.0,0.0,8,8,False,8,True,,,False,,,1,
239857,ALPA SÜT 1 LİTREEIT94,8694579276200,1,"2024/07/06 18:13:29,143","2024/07/06 18:13:29,143",,3,8694579276200,False,69777,,,,,,1,,ALPA SÜT 1 LİTRE,,,240624,2251,239857,0.0,0.0,10,10,False,10,True,,,False,,,1,
239836,DİYARBEKİR SÜT 1 LİTRERCMRL,8694580140075,1,"2024/07/06 18:00:54,957","2024/07/06 18:00:54,957",,3,8694580140075,False,69756,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240603,2251,239836,0.0,0.0,20,20,False,20,True,,,False,,,1,
239802,ALPA SÜT 1 LİTRE1ZPS3,8694579276200,1,"2024/07/06 17:58:48,673","2024/07/06 17:58:48,673",,3,8694579276200,False,69722,,,,,,1,,ALPA SÜT 1 LİTRE,,,240569,2251,239802,0.0,0.0,20,20,False,20,True,,,False,,,1,
239790,DİYARBEKİR SÜT 1 LİTREE03VY,8694580140075,1,"2024/07/06 17:58:48,527","2024/07/06 17:58:48,527",,3,8694580140075,False,69710,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240557,2251,239790,0.0,0.0,10,10,False,10,True,,,False,,,1,
239887,SUPER MAYLO KAGIT HAVLU 12QEUAK,8698996008340,1,"2024/07/08 12:58:38,333","2024/07/08 19:13:15,003",,3,8698996008340,False,69807,,,,,,1,,SUPER MAYLO KAGIT HAVLU 12,,,240654,2251,239887,20.0,0.0,135,135,False,135,True,,,False,,,1,
239782,ALPA SÜT 1 LİTRE2WPCB,8694579276200,1,"2024/07/06 17:58:48,427","2024/07/06 17:58:48,427",,3,8694579276200,False,69702,,,,,,1,,ALPA SÜT 1 LİTRE,,,240549,2251,239782,0.0,0.0,10,10,False,10,True,,,False,,,1,
239770,VİVİDENT KLASİK NANELİL30C7,80959600,1,"2024/07/06 17:58:48,297","2024/07/06 17:58:48,297",,3,80959600,False,69690,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240537,2251,239770,0.0,0.0,8,8,False,8,True,,,False,,,1,
239888,BERRAK TUVALET KAGIDI 16KV585,8698996008234,1,"2024/07/08 12:58:38,400","2024/07/09 09:33:35,983",,3,8698996008234,False,69808,,,,,,1,,BERRAK TUVALET KAGIDI 16,,,240655,2251,239888,11.0,0.0,"99,99","99,99",False,"99,99",True,,,False,,,1,
239897,EFES BUD 50CL SISENMN70,8690520581213,1,2024-07-08 23:42:42.427,2024-07-08 23:42:42.427,,3,8690520581213,False,69817,,,,,,1,,EFES BUD 50CL SISE,,,240664,1,239897,7.0,0.0,98.00,98.00,False,98.00,True,,,False,,,1,
239871,ZUBİZ GELİBOLU 33 CL CAMBWFKQ,8690131923775,1,"2024/07/06 18:32:43,070","2024/07/06 18:32:43,070",,3,8690131923775,False,69791,,,,,,1,,ZUBİZ GELİBOLU 33 CL CAM,,,240638,2251,239871,9.0,0.0,12,12,False,12,True,,,False,,,1,
239881,VİVİDENT KLASİK NANELİPBAI1,80959600,1,"2024/07/06 21:50:48,207","2024/07/06 21:50:48,207",,3,80959600,False,69801,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240648,2251,239881,21.0,0.0,22,22,False,22,True,,,False,,,1,
239889,AVSAR GAZOZ0WJFK,8681349030297,1,"2024/07/08 12:58:38,430","2024/07/08 13:04:17,250",,3,8681349030297,False,69809,,,,,,1,,AVSAR GAZOZ,,,240656,2251,239889,8.0,0.0,0,0,False,0,True,,,False,,,1,
239875,ÇİFTLİK YOGURT 1 KG44UHA,8694580150395,1,"2024/07/06 20:45:44,660","2024/07/06 21:08:35,313",,3,8694580150395,False,69795,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240642,2251,239875,0.0,0.0,30,30,False,30,True,,,False,,,1,
239819,DİYARBEKİR SÜT 1 LİTREJXT1L,8694580140075,1,"2024/07/06 17:58:48,847","2024/07/06 17:58:48,847",,3,8694580140075,False,69739,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240586,2251,239819,0.0,0.0,10,10,False,10,True,,,False,,,1,
239805,ÇİFTLİK SÜT 1 LİTREXRWIT,8694580150357,1,"2024/07/06 17:58:48,700","2024/07/06 17:58:48,700",,3,8694580150357,False,69725,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240572,2251,239805,0.0,0.0,17,17,False,17,True,,,False,,,1,
239887,SUPER MAYLO KAGIT HAVLU 12QUYF4,8698996008340,1,"2024/07/08 12:58:38,333","2024/07/08 19:13:15,003",,3,8698996008340,False,69807,,,,,,1,,SUPER MAYLO KAGIT HAVLU 12,,,240654,2251,239887,20.0,0.0,135,135,False,135,True,,,False,,,1,
239817,ZUBİZ BİRA 33 CL CAM0MH4L,8690131923775,1,"2024/07/06 17:58:48,827","2024/07/06 17:58:48,827",,3,8690131923775,False,69737,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240584,2251,239817,0.0,0.0,12,12,False,12,True,,,False,,,1,
239821,DİYARBEKİR SÜT 1 LİTRES73B7,8694580140075,1,"2024/07/06 17:58:48,873","2024/07/06 17:58:48,873",,3,8694580140075,False,69741,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240588,2251,239821,0.0,0.0,10,10,False,10,True,,,False,,,1,
239835,AVŞAR FANTA 33 CLHB9L0,8690520580742,1,"2024/07/06 18:00:54,943","2024/07/06 18:00:54,943",,3,8690520580742,False,69755,,,,,,1,,AVŞAR FANTA 33 CL,,,240602,2251,239835,0.0,0.0,12,12,False,12,True,,,False,,,1,
239777,ÇİFTLİK YOGURT 500 GR197FW,8694580150388,1,"2024/07/06 17:58:48,373","2024/07/06 17:58:48,373",,3,8694580150388,False,69697,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240544,2251,239777,0.0,0.0,10,10,False,10,True,,,False,,,1,
239799,ZUBİZ BİRA 50 CL CAMSBHKQ,8690131923799,1,"2024/07/06 17:58:48,647","2024/07/06 17:58:48,647",,3,8690131923799,False,69719,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240566,2251,239799,0.0,0.0,10,10,False,10,True,,,False,,,1,
239831,ÇİFTLİK YOGURT 500 GRUL1G9,8694580150388,1,"2024/07/06 17:59:32,633","2024/07/06 17:59:32,633",,3,8694580150388,False,69751,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240598,2251,239831,0.0,0.0,12,12,False,12,True,,,False,,,1,
239867,ÇİFTLİK YOGURT 500 GR4CKFP,8694580150388,1,"2024/07/06 18:31:53,640","2024/07/06 18:31:53,640",,3,8694580150388,False,69787,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240634,2251,239867,13.0,0.0,15,15,False,15,True,,,False,,,1,
239891,TANG SEFTALI ICECEK TOZUPVBU8,8684278458002,1,"2024/07/08 12:58:53,700","2024/07/08 14:24:21,267",,3,8684278458002,False,69811,,,,,,1,,TANG SEFTALI ICECEK TOZU,,,240658,2251,239891,95.0,0.0,5,5,False,5,True,,,False,,,1,
239853,VİVİDENT ALOE VERAU6JZK,80763455,1,"2024/07/06 18:12:36,870","2024/07/06 18:12:36,870",,3,80763455,False,69773,,,,,,1,,VİVİDENT ALOE VERA,,,240620,2251,239853,0.0,0.0,10,10,False,10,True,,,False,,,1,
239805,ÇİFTLİK SÜT 1 LİTRELJI2I,8694580150357,1,"2024/07/06 17:58:48,700","2024/07/06 17:58:48,700",,3,8694580150357,False,69725,,,,,,1,,ÇİFTLİK SÜT 1 LİTRE,,,240572,2251,239805,0.0,0.0,17,17,False,17,True,,,False,,,1,
239835,AVŞAR FANTA 33 CLC9QIO,8690520580742,1,"2024/07/06 18:00:54,943","2024/07/06 18:00:54,943",,3,8690520580742,False,69755,,,,,,1,,AVŞAR FANTA 33 CL,,,240602,2251,239835,0.0,0.0,12,12,False,12,True,,,False,,,1,
239800,DİYARBEKİR SÜT 1 LİTREY3TVI,8694580140075,1,"2024/07/06 17:58:48,653","2024/07/06 17:58:48,653",,3,8694580140075,False,69720,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240567,2251,239800,0.0,0.0,10,10,False,10,True,,,False,,,1,
239876,ALPA SÜT 1 LİTREN9FQB,8694579276200,1,"2024/07/06 20:47:14,047","2024/07/06 21:12:33,737",,3,8694579276200,False,69796,,,,,,1,,ALPA SÜT 1 LİTRE,,,240643,2251,239876,0.0,0.0,16,16,False,16,True,,,False,,,1,
239845,ÇİFTLİK YOGURT 500 GRT39I8,8694580150388,1,"2024/07/06 18:04:05,963","2024/07/06 18:04:05,963",,3,8694580150388,False,69765,,,,,,1,,ÇİFTLİK YOGURT 500 GR,,,240612,2251,239845,0.0,0.0,15,15,False,15,True,,,False,,,1,
239881,VİVİDENT KLASİK NANELİ55I7H,80959600,1,"2024/07/06 21:50:48,207","2024/07/06 21:50:48,207",,3,80959600,False,69801,,,,,,1,,VİVİDENT KLASİK NANELİ,,,240648,2251,239881,21.0,0.0,22,22,False,22,True,,,False,,,1,
239790,DİYARBEKİR SÜT 1 LİTREQU9RS,8694580140075,1,"2024/07/06 17:58:48,527","2024/07/06 17:58:48,527",,3,8694580140075,False,69710,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240557,2251,239790,0.0,0.0,10,10,False,10,True,,,False,,,1,
239890,DYMO LETRATAG PLASTİK ŞERİT 12*4MT ŞEFFAF9ILSW,ROTRİNG.S0721530,1,"2024/07/08 12:58:40,133","2024/07/08 12:58:40,133",,3,5411313122672,False,69810,,,,,,1,,DYMO LETRATAG PLASTİK ŞERİT 12*4MT ŞEFFAF,,,240657,2297,239890,0.0,0.0,161,161,False,161,False,,,False,,,1,
239841,ZUBİZ BİRA 33 CL CAM546JT,8690131923775,1,"2024/07/06 18:01:53,803","2024/07/06 18:01:53,803",,3,8690131923775,False,69761,,,,,,1,,ZUBİZ BİRA 33 CL CAM,,,240608,2251,239841,0.0,0.0,12,12,False,12,True,,,False,,,1,
239844,DİYARBEKİR SÜT 1 LİTREFNY3Z,8694580140075,1,"2024/07/06 18:03:29,793","2024/07/06 18:03:29,793",,3,8694580140075,False,69764,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240611,2251,239844,0.0,0.0,16,16,False,16,True,,,False,,,1,
239778,DİYARBEKİR SÜT 1 LİTREE3MV7,8694580140075,1,"2024/07/06 17:58:48,387","2024/07/06 17:58:48,387",,3,8694580140075,False,69698,,,,,,1,,DİYARBEKİR SÜT 1 LİTRE,,,240545,2251,239778,0.0,0.0,10,10,False,10,True,,,False,,,1,
239776,VİVİDENT PROSAFT NANE6EE0K,86805999,1,"2024/07/06 17:58:48,363","2024/07/06 17:58:48,363",,3,86805999,False,69696,,,,,,1,,VİVİDENT PROSAFT NANE,,,240543,2251,239776,0.0,0.0,12,12,False,12,True,,,False,,,1,
239822,AVŞAR FANTA 33 CLGLM3R,8690520580742,1,"2024/07/06 17:58:48,877","2024/07/06 17:58:48,877",,3,8690520580742,False,69742,,,,,,1,,AVŞAR FANTA 33 CL,,,240589,2251,239822,0.0,0.0,12,12,False,12,True,,,False,,,1,
239864,ZUBİZ GELİBOLU 33 CL CAMHKGFL,8690131923775,1,"2024/07/06 18:21:59,497","2024/07/06 18:21:59,497",,3,8690131923775,False,69784,,,,,,1,,ZUBİZ GELİBOLU 33 CL CAM,,,240631,2251,239864,0.0,0.0,10,10,False,10,True,,,False,,,1,
239801,ÇİFTLİK YOGURT 1 KGEZ2TG,8694580150395,1,"2024/07/06 17:58:48,663","2024/07/06 17:58:48,663",,3,8694580150395,False,69721,,,,,,1,,ÇİFTLİK YOGURT 1 KG,,,240568,2251,239801,0.0,0.0,10,10,False,10,True,,,False,,,1,
239794,ZUBİZ BİRA 50 CL CAMDRQX8,8690131923799,1,"2024/07/06 17:58:48,593","2024/07/06 17:58:48,593",,3,8690131923799,False,69714,,,,,,1,,ZUBİZ BİRA 50 CL CAM,,,240561,2251,239794,0.0,0.0,20,20,False,20,True,,,False,,,1,
